chassis	variant	clan	omni	ton	maxEng	masc	armYaw	LH	RH	RA B	 RA E	RA M	RT B	RT E	RT M	LT B	LT E	LT M	LA B	LA E	LA M	CT B	 CT E	CT M	H B	H E	H M	ecm	jmp	maxJmp	str	amr	bnsAmr	bnsStr	CD	BTC CD	ENY CD	LSR CD	LSR DUR	MSL CD	H	H DIS	BTC H	ENY H	LSR H	MSL H	RNG	BTC RNG	ENY RNG	LSR RNG	MSL RNG	AC2 CD	AC5 CD	AC10 CD	AC20 CD	LBX CD	LBX10 CD	UAC CD	UAC5 CD	UAC20 CD	GAUS CD	MG ROF	STD LSR DUR	ML CD	ML DUR	LL CD	ERL CD	ERL DUR	ERLL CD	PL CD	PL DUR	MPL CD	LPL CD	HL CD	HL DUR	PPC CD	ERPPC CD	AC20 H	UAC2 H	STD LSR H	ML H	LL H	ERL H	ERML H	ERLL H	PL H	MPL H	LPL H	HL H	HML H	PPC H	ERPPC H	AC10 RNG	UAC RNG	MG RNG	STD LSR RNG	ML RNG	LL RNG	ERL RNG	PL RNG	MPL RNG	LPL RNG	PPC RNG	HL RNG	UAC CHC	UAC5 CHC	UAC20 CHC	UAC20 HSL	ML HSL	ERLL HSL	LPL HSL	HL HSL	PPC FAM HSL	PPC HSL	ERPPC HSL	LPPC HSL	RAC JRDD	SRM4 CD	SRM H	SRM2 H
DRAGON	1N	0	0	60	360	0	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	ANY	ANY	62	48	0	0.15	0.1	0	0	0.15	0	0	0	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRAGON	1C	0	0	60	360	0	1	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	ANY	ANY	62	48	0	0.15	0.1	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRAGON	5N	0	0	60	360	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	ANY	ANY	62	48	0	0.1	0.15	0	0.15	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRAGON	FANG	0	0	60	360	0	1	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	ANY	ANY	62	48	0	0.1	0.15	0	0.1	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRAGON	FLAME	0	0	60	360	0	1	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	ANY	ANY	62	48	0	0.1	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EBON JAGUAR	PRIME	1	1	65	325	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0.1	0.15	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EBON JAGUAR	A	1	1	65	325	0	0	0	0	1	2	0	1	0	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
EBON JAGUAR	B	1	1	65	325	0	0	0	0	0	2	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EBON JAGUAR	C	1	1	65	325	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EBON JAGUAR	EC	1	1	65	325	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0.15	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EBON JAGUAR	D	1	1	65	325	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	ENDO	FER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASSHOPPER	5J	0	0	70	365	0	1	1	1	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	45.2	45.2	ANY	ANY	77	0	0	0	0.1	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASSHOPPER	5H	0	0	70	340	0	1	1	1	0	1	0	0	2	0	0	2	0	0	1	0	0	1	0	0	0	1	0	30.1	30.1	ANY	ANY	42	9	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASSHOPPER	5N	0	0	70	340	0	1	1	1	0	2	0	0	2	0	0	1	0	0	2	0	0	0	0	0	1	0	0	30.1	30.1	ANY	ANY	52	18	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASSHOPPER	5P	0	0	70	340	0	1	1	1	0	0	0	0	3	0	0	3	0	0	0	0	0	1	0	0	1	0	0	30.1	30.1	ANY	ANY	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASSHOPPER	MJ	0	0	70	340	0	1	1	1	0	2	0	0	2	0	0	2	0	1	0	0	0	1	0	0	0	0	0	30.1	30.1	ANY	ANY	77	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLBRINGER	PRIME	1	1	65	325	0	1	0	0	0	1	0	2	0	1	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	STD	STD	0	0	0	0	0	0	0	0.15	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLBRINGER	A	1	1	65	325	0	1	0	0	1	0	0	2	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	STD	STD	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLBRINGER	B	1	1	65	325	0	1	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	STD	STD	0	0	0	0.15	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLBRINGER	F	1	1	65	325	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	STD	STD	0	0	0	0.15	0	0	0	0.15	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLBRINGER	VI	1	1	65	325	0	1	0	0	0	0	2	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	STD	STD	0	0	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLBRINGER	P	1	1	65	325	0	1	0	0	0	1	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	STD	STD	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLFIRE	1	1	0	60	290	1	1	1	1	0	3	0	0	0	2	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLFIRE	2	1	0	60	360	1	1	1	1	0	2	0	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLFIRE	A	1	0	60	290	1	1	1	1	0	2	0	1	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	15	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLFIRE	B	1	0	60	360	1	1	1	1	0	2	0	0	0	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLFIRE	C	1	0	60	360	1	1	1	1	0	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLFIRE	VO	1	0	60	360	1	1	1	1	0	3	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	15	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGERMECH	DD	0	0	65	315	0	0	0	0	3	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	91	0	0.1	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGERMECH	A	0	0	65	315	0	0	0	0	1	0	2	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	ANY	ANY	0	91	0	0.05	0	0	0	0.1	0	0	0	0	0	0.05	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGERMECH	S	0	0	65	315	0	0	0	0	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	91	0	0.15	0	0	0.1	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAGERMECH	FB	0	0	65	340	0	0	0	0	1	1	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	91	0	0.1	0.1	0	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINEBACKER	PRIME	1	1	65	390	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	48.6	ENDO	FER	38	30	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINEBACKER	A	1	1	65	390	0	1	1	1	0	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	48.6	ENDO	FER	27	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINEBACKER	B	1	1	65	390	0	1	1	1	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	48.6	ENDO	FER	30	30	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINEBACKER	C	1	1	65	390	0	1	1	1	1	0	0	2	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	48.6	ENDO	FER	25	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINEBACKER	D	1	1	65	390	0	1	1	1	0	0	2	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	48.6	ENDO	FER	22	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINEBACKER	RL	1	1	65	390	0	1	1	1	0	0	1	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	48.6	ENDO	FER	27	36	0	0.1	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINEBACKER	H	1	1	65	390	0	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	48.6	48.6	ENDO	FER	16	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD DOG	PRIME	1	1	60	300	0	1	0	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	STD	FER	15	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD DOG	A	1	1	60	300	0	1	0	0	0	1	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	STD	FER	0	14	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD DOG	B	1	1	60	300	0	1	0	0	0	3	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	STD	FER	15	0	0	0	0	0	0	0.05	0	0	0	0.05	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD DOG	C	1	1	60	300	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	STD	FER	65	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD DOG	BA	1	1	60	300	0	1	0	0	0	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	STD	FER	0	14	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD DOG	H	1	1	60	300	0	1	0	0	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	STD	FER	15	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAD DOG	RV	1	1	60	300	0	1	0	0	0	1	0	0	0	2	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	STD	FER	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARAUDER	3R	0	0	75	360	0	1	0	0	0	2	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	ANY	ANY	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARAUDER	5D	0	0	75	360	0	1	0	0	0	2	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	28.1	28.1	ANY	ANY	0	56	0	0	0	0	0	0.1	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARAUDER	5M	0	0	75	360	0	1	0	0	0	2	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	28.1	28.1	ANY	ANY	0	56	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARAUDER	BH2	0	0	75	300	0	1	0	0	0	3	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	28.1	28.1	ANY	ANY	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARAUDER	9M	0	0	75	360	0	1	0	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	ANY	ANY	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
